device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,4K Monitors,Technology,Consumer Electronics and Personal Computing,361,162,180,180,2025-12-01
desktop,840,Gaming PC Recommendations,Technology,Consumer Electronics and Personal Computing,385,163,180,180,2025-12-01
desktop,840,GPUs,Technology,Consumer Electronics and Personal Computing,350,161,178,178,2025-12-01
desktop,840,4K Displays,Technology,Consumer Electronics and Personal Computing,358,160,175,175,2025-12-01
desktop,840,Gaming PC Reviews,Technology,Consumer Electronics and Personal Computing,373,157,175,175,2025-12-01
desktop,840,New Gaming PCs,Technology,Consumer Electronics and Personal Computing,362,158,174,174,2025-12-01
desktop,840,Laptop Specifications,Technology,Consumer Electronics and Personal Computing,340,163,173,173,2025-12-01
desktop,840,High-Performance Workstations,Technology,Consumer Electronics and Personal Computing,331,159,170,170,2025-12-01
desktop,840,Gaming Hardware Recommendations,Technology,Consumer Electronics and Personal Computing,333,157,170,170,2025-12-01
desktop,840,all,Technology,all,180746,37138,66202,66202,2025-12-03
desktop,840,all,Technology,Cloud Computing,10911,5068,6336,6336,2025-12-05
desktop,840,Klaviyo Consulting,Technology,Cloud Computing,568,356,397,397,2025-12-05
desktop,840,Customer 360 Analytics,Technology,Cloud Computing,507,317,356,356,2025-12-05
desktop,840,DataOps Consulting,Technology,Cloud Computing,477,290,330,330,2025-12-05
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Cloud Computing,427,311,330,330,2025-12-05
desktop,840,Data Enablement Consulting,Technology,Cloud Computing,438,290,326,326,2025-12-05
desktop,840,SaaS Business Insights,Technology,Cloud Computing,435,291,317,317,2025-12-05
desktop,840,Smartsheet Implementation Services,Technology,Cloud Computing,417,277,303,303,2025-12-05
desktop,840,Customer 360 Solutions,Technology,Cloud Computing,441,264,301,301,2025-12-05
desktop,840,Salesforce Marketing Cloud Consulting,Technology,Cloud Computing,444,250,291,291,2025-12-05
desktop,840,SaaS Growth Consulting,Technology,Cloud Computing,387,269,290,290,2025-12-05
desktop,840,SaaS Application Builder,Technology,Cloud Computing,416,268,289,289,2025-12-05
desktop,840,Salesforce Data Cloud Consulting,Technology,Cloud Computing,436,248,288,288,2025-12-05
desktop,840,LLM Operations (LLMOps),Technology,Cloud Computing,420,257,283,283,2025-12-05
desktop,840,SaaS Product Launch Consulting,Technology,Cloud Computing,387,255,279,279,2025-12-05
desktop,840,CRM Setup & Automation,Technology,Cloud Computing,393,250,271,271,2025-12-05
desktop,840,Fractional Chief AI Officer Services,Technology,Cloud Computing,365,252,268,268,2025-12-05
desktop,840,Large Language Model (LLM) Integration,Technology,Cloud Computing,387,242,266,266,2025-12-05
desktop,840,AI Workflow Consulting,Technology,Cloud Computing,360,242,265,265,2025-12-05
desktop,840,Salesforce Experience Cloud Implementation,Technology,Cloud Computing,361,238,263,263,2025-12-05
desktop,840,Multi-channel Outreach Automation,Technology,Cloud Computing,352,235,263,263,2025-12-05
desktop,840,LLM Workflows,Technology,Cloud Computing,372,230,261,261,2025-12-05
desktop,840,Large Language Model (LLM) Consulting,Technology,Cloud Computing,369,242,259,259,2025-12-05
desktop,840,Prompt Engineering Tools,Technology,Cloud Computing,323,235,257,257,2025-12-05
desktop,840,No-Code AI Agent Builder,Technology,Cloud Computing,354,234,254,254,2025-12-05
desktop,840,Zapier Consulting,Technology,Cloud Computing,348,233,254,254,2025-12-05
desktop,840,HubSpot Implementation Services,Technology,Cloud Computing,369,233,253,253,2025-12-05
desktop,840,Microsoft Fabric Consulting,Technology,Cloud Computing,332,232,251,251,2025-12-05
desktop,840,SaaS Enablement,Technology,Cloud Computing,330,228,250,250,2025-12-05
desktop,840,Salesforce Integration Consulting,Technology,Cloud Computing,370,215,249,249,2025-12-05
desktop,840,all,Technology,Consumer Electronics and Personal Computing,5225,2570,2931,2931,2025-12-07
desktop,840,Gaming PCs,Technology,Consumer Electronics and Personal Computing,291,117,135,135,2025-12-07
desktop,840,Gaming Hardware Recommendations,Technology,Consumer Electronics and Personal Computing,191,114,126,126,2025-12-07
desktop,840,VR Ready PCs,Technology,Consumer Electronics and Personal Computing,262,112,126,126,2025-12-07
desktop,840,Gaming PC Configuration,Technology,Consumer Electronics and Personal Computing,242,107,120,120,2025-12-07
desktop,840,Gaming Mini PCs,Technology,Consumer Electronics and Personal Computing,248,105,120,120,2025-12-07
desktop,840,Gaming PC Recommendations,Technology,Consumer Electronics and Personal Computing,232,102,116,116,2025-12-07
desktop,840,Gaming PCs & Accessories,Technology,Consumer Electronics and Personal Computing,231,97,113,113,2025-12-07
desktop,840,Gaming PC Reviews,Technology,Consumer Electronics and Personal Computing,220,96,111,111,2025-12-07
desktop,840,GPU Systems,Technology,Consumer Electronics and Personal Computing,203,100,110,110,2025-12-07
desktop,840,GPUs,Technology,Consumer Electronics and Personal Computing,179,98,107,107,2025-12-07
desktop,840,Gaming PC Builds,Technology,Consumer Electronics and Personal Computing,216,93,106,106,2025-12-07
desktop,840,Gaming Monitors,Technology,Consumer Electronics and Personal Computing,188,91,102,102,2025-12-07
desktop,840,GPU Workstations,Technology,Consumer Electronics and Personal Computing,185,89,100,100,2025-12-07
desktop,840,High-Performance Windows,Technology,Consumer Electronics and Personal Computing,207,93,99,99,2025-12-07
desktop,840,PC Gaming Stations,Technology,Consumer Electronics and Personal Computing,168,87,98,98,2025-12-07
desktop,840,Gaming Computers & Components,Technology,Consumer Electronics and Personal Computing,192,88,98,98,2025-12-07
desktop,840,Gaming SSDs,Technology,Consumer Electronics and Personal Computing,166,90,98,98,2025-12-07
desktop,840,High-Performance PCs,Technology,Consumer Electronics and Personal Computing,220,84,98,98,2025-12-07
desktop,840,Gaming Notebooks,Technology,Consumer Electronics and Personal Computing,206,89,97,97,2025-12-07
desktop,840,Gaming Performance Tools,Technology,Consumer Electronics and Personal Computing,126,92,96,96,2025-12-07
desktop,840,PC Gaming Hardware Reviews,Technology,Consumer Electronics and Personal Computing,155,87,96,96,2025-12-07
desktop,840,Data Center GPUs,Technology,Consumer Electronics and Personal Computing,177,91,95,95,2025-12-07
desktop,840,Gaming Laptops,Technology,Consumer Electronics and Personal Computing,200,85,94,94,2025-12-07
desktop,840,Gaming Computers & Accessories,Technology,Consumer Electronics and Personal Computing,153,82,93,93,2025-12-07
desktop,840,Gaming PC Bundles,Technology,Consumer Electronics and Personal Computing,191,81,93,93,2025-12-07
desktop,840,New Gaming PCs,Technology,Consumer Electronics and Personal Computing,201,79,92,92,2025-12-07
desktop,840,Gaming Laptop Reviews,Technology,Consumer Electronics and Personal Computing,182,84,92,92,2025-12-07
desktop,840,Screen Hardware,Technology,Consumer Electronics and Personal Computing,128,85,89,89,2025-12-07
desktop,840,Gaming PC Build Guides,Technology,Consumer Electronics and Personal Computing,165,76,89,89,2025-12-07
desktop,840,all,Travel & Hospitality,Dining Services,10777,5163,6135,6135,2025-12-06
desktop,840,Document Preparation Assistance,Travel & Hospitality,Dining Services,359,300,311,311,2025-12-06
desktop,840,Interactive Brochure Creation,Travel & Hospitality,Dining Services,269,196,206,206,2025-12-06
desktop,840,Interactive PDF Creation,Travel & Hospitality,Dining Services,250,192,198,198,2025-12-06
desktop,840,Document Formatting Tools,Travel & Hospitality,Dining Services,220,177,183,183,2025-12-06
desktop,840,Study Guide Generation,Travel & Hospitality,Dining Services,220,173,180,180,2025-12-06
desktop,840,Assessment Generation,Travel & Hospitality,Dining Services,209,170,176,176,2025-12-06
desktop,840,Mood Board Creator,Travel & Hospitality,Dining Services,209,157,173,173,2025-12-06
desktop,840,Online Document Creator,Travel & Hospitality,Dining Services,192,161,165,165,2025-12-06
desktop,840,Presentation Generation,Travel & Hospitality,Dining Services,185,154,158,158,2025-12-06
desktop,840,Study Guides (PDF),Travel & Hospitality,Dining Services,194,147,153,153,2025-12-06
desktop,840,Document Generation API,Travel & Hospitality,Dining Services,175,149,153,153,2025-12-06
desktop,840,AI Homework Helper,Travel & Hospitality,Dining Services,184,146,152,152,2025-12-06
desktop,840,Test Paper Generators,Travel & Hospitality,Dining Services,174,131,135,135,2025-12-06
desktop,840,Customizable Document Templates,Travel & Hospitality,Dining Services,149,131,134,134,2025-12-06
desktop,840,Digital Planners & Templates,Travel & Hospitality,Dining Services,162,128,134,134,2025-12-06
desktop,840,Document Preparation & Review,Travel & Hospitality,Dining Services,149,132,134,134,2025-12-06
desktop,840,Creative Presentation Templates,Travel & Hospitality,Dining Services,173,125,132,132,2025-12-06
desktop,840,Custom GPTs,Travel & Hospitality,Dining Services,139,124,131,131,2025-12-06
desktop,840,Practice Exam Generation,Travel & Hospitality,Dining Services,159,125,130,130,2025-12-06
desktop,840,Worksheet Generation,Travel & Hospitality,Dining Services,149,122,130,130,2025-12-06
desktop,840,SOP Generator,Travel & Hospitality,Dining Services,143,122,128,128,2025-12-06
desktop,840,AI PPT Generation,Travel & Hospitality,Dining Services,157,120,125,125,2025-12-06
desktop,840,Customizable Digital Templates,Travel & Hospitality,Dining Services,142,116,123,123,2025-12-06
desktop,840,Custom Planners & Agendas,Travel & Hospitality,Dining Services,170,118,123,123,2025-12-06
desktop,840,Document Downloader,Travel & Hospitality,Dining Services,146,116,122,122,2025-12-06
desktop,840,Academic Question & Answer Database,Travel & Hospitality,Dining Services,134,119,121,121,2025-12-06
desktop,840,Diet & Meal Plans,Travel & Hospitality,Dining Services,250,113,119,119,2025-12-06
desktop,840,Document Export Tools,Travel & Hospitality,Dining Services,143,110,119,119,2025-12-06
desktop,840,Downloadable PDFs,Travel & Hospitality,Dining Services,143,114,118,118,2025-12-06
desktop,840,all,Travel & Hospitality,Vehicle Rental Services,11608,5920,6994,6994,2025-12-01
desktop,840,Klaviyo Consulting,Travel & Hospitality,Vehicle Rental Services,264,205,228,228,2025-12-01
desktop,840,Multi-channel Outreach Automation,Travel & Hospitality,Vehicle Rental Services,264,199,221,221,2025-12-01
desktop,840,Travel Hacking & Rewards Programs,Travel & Hospitality,Vehicle Rental Services,401,202,219,219,2025-12-01
desktop,840,Appointment Scheduling AI,Travel & Hospitality,Vehicle Rental Services,257,204,211,211,2025-12-01
desktop,840,Personalized Outreach Automation,Travel & Hospitality,Vehicle Rental Services,244,186,203,203,2025-12-01
desktop,840,Transportation Booking Assistance,Travel & Hospitality,Vehicle Rental Services,275,188,201,201,2025-12-01
desktop,840,B2B Appointment Setting Services,Travel & Hospitality,Vehicle Rental Services,228,187,192,192,2025-12-01
desktop,840,B2B Travel Booking Engine,Travel & Hospitality,Vehicle Rental Services,251,168,186,186,2025-12-01
desktop,840,Business Formalities Assistance,Travel & Hospitality,Vehicle Rental Services,200,178,182,182,2025-12-01
desktop,840,Installment Travel Plans,Travel & Hospitality,Vehicle Rental Services,310,166,180,180,2025-12-01
desktop,840,Last Minute Hotel Deals,Travel & Hospitality,Vehicle Rental Services,260,164,176,176,2025-12-01
desktop,840,Loyalty Program Aggregator,Travel & Hospitality,Vehicle Rental Services,305,167,176,176,2025-12-01
desktop,840,AI-Powered Appointment Setting,Travel & Hospitality,Vehicle Rental Services,207,170,175,175,2025-12-01
desktop,840,Interline Travel Deals,Travel & Hospitality,Vehicle Rental Services,272,157,173,173,2025-12-01
desktop,840,Frequent Flyer Program Tools,Travel & Hospitality,Vehicle Rental Services,318,159,172,172,2025-12-01
desktop,840,AI Appointment Setting,Travel & Hospitality,Vehicle Rental Services,203,167,172,172,2025-12-01
desktop,840,Travel Fare Aggregation,Travel & Hospitality,Vehicle Rental Services,256,159,170,170,2025-12-01
desktop,840,Omni-Channel Lead Generation,Travel & Hospitality,Vehicle Rental Services,206,149,168,168,2025-12-01
desktop,840,AI Sales Outreach Platform,Travel & Hospitality,Vehicle Rental Services,202,155,167,167,2025-12-01
desktop,840,Meeting Scheduling,Travel & Hospitality,Vehicle Rental Services,193,157,165,165,2025-12-01
desktop,840,Logistics & Shipping Guides,Travel & Hospitality,Vehicle Rental Services,234,153,165,165,2025-12-01
desktop,840,Airline Ticket Comparison,Travel & Hospitality,Vehicle Rental Services,267,145,163,163,2025-12-01
desktop,840,Points & Miles Guides,Travel & Hospitality,Vehicle Rental Services,315,150,160,160,2025-12-01
desktop,840,Multi-City Flights,Travel & Hospitality,Vehicle Rental Services,242,148,159,159,2025-12-01
desktop,840,Meeting Scheduling Services,Travel & Hospitality,Vehicle Rental Services,188,148,154,154,2025-12-01
desktop,840,Travel Booking Rewards,Travel & Hospitality,Vehicle Rental Services,271,145,154,154,2025-12-01
desktop,840,Embassy Appointment Scheduling,Travel & Hospitality,Vehicle Rental Services,183,148,154,154,2025-12-01
desktop,840,Domestic Flight Booking,Travel & Hospitality,Vehicle Rental Services,245,140,153,153,2025-12-01
desktop,840,Lead Nurturing Services,Travel & Hospitality,Vehicle Rental Services,179,137,153,153,2025-12-01
desktop,840,all,Retail & Consumer Products,Auto Parts Stores,15492,7096,8718,8718,2025-12-03
desktop,840,E-commerce Merchandising Tools,Retail & Consumer Products,Auto Parts Stores,538,337,382,382,2025-12-03
desktop,840,E-commerce Tools & Resources,Retail & Consumer Products,Auto Parts Stores,513,331,367,367,2025-12-03
desktop,840,E-commerce Seller Tools,Retail & Consumer Products,Auto Parts Stores,424,274,308,308,2025-12-03
desktop,840,Logistics & Shipping Guides,Retail & Consumer Products,Auto Parts Stores,429,261,288,288,2025-12-03
desktop,840,E-commerce Shipping Guides,Retail & Consumer Products,Auto Parts Stores,417,261,285,285,2025-12-03
desktop,840,E-commerce Parcel Forwarding,Retail & Consumer Products,Auto Parts Stores,431,263,284,284,2025-12-03
desktop,840,E-commerce Delivery Integration,Retail & Consumer Products,Auto Parts Stores,403,249,275,275,2025-12-03
desktop,840,Reward Fulfillment Services,Retail & Consumer Products,Auto Parts Stores,384,251,272,272,2025-12-03
desktop,840,Shipping Carrier Integration,Retail & Consumer Products,Auto Parts Stores,409,239,266,266,2025-12-03
desktop,840,Klaviyo Consulting,Retail & Consumer Products,Auto Parts Stores,348,240,263,263,2025-12-03
desktop,840,E-commerce Shipping Integration,Retail & Consumer Products,Auto Parts Stores,391,228,255,255,2025-12-03
